#\kappa_tau,\kappa_tau_tilde,\lnLog
0.52,-0.26,21.296769371417945
0.52,-0.24,22.082690463372334
0.52,-0.22,22.82596404095257
0.52,-0.2,23.51725998613071
0.52,-0.18,24.15452496071963
0.52,-0.16,24.739590951996494
0.52,-0.14,25.258617934747207
0.52,-0.12,25.715279597792264
0.52,-0.1,26.12027113488201
0.52,-0.08,26.45871503869344
0.52,-0.06,26.717220210085635
0.52,-0.04,26.905067384487012
0.52,-0.02,27.030052311592744
0.52,-0.0,27.079356704600993
0.52,0.02,27.034215167476408
0.52,0.04,26.90960838750621
0.52,0.06,26.7282268919558
0.52,0.08,26.476854206136633
0.52,0.1,26.14865279539154
0.52,0.12,25.754596868709825
0.52,0.14,25.293672269161043
0.52,0.16,24.773900580062964
0.52,0.18,24.2021853457786
0.52,0.2,23.565109200847722
0.52,0.22,22.87547773900384
0.52,0.24,22.151706904439983
0.52,0.26,21.382151334745515
0.52,0.28,20.567129100470417
0.52,0.3,19.71803235199563
0.52,0.32,18.837605435772574
0.52,0.34,17.946145985643625
0.52,0.36,17.052994410458226
0.52,0.38,16.15182482865442
0.52,0.4,15.273349239775929
0.52,0.42,14.416053421899859
0.52,0.44,13.549474228160575
0.52,0.46,12.695320249192463
0.52,0.48,11.882132090581525
0.52,0.5,11.109049762055013
0.52,0.52,10.36188873912549
0.52,0.54,9.673875036496177
0.52,0.56,9.075445113323923
0.52,0.58,8.531032380830686
0.52,0.6,8.039870163309692
0.52,0.62,7.631658055751136
0.52,0.64,7.303136256024736
0.52,0.66,7.045216028371905
0.52,0.68,6.8808963971696775
0.52,0.7,6.804177325321834
0.52,0.72,6.800791279312423
0.52,0.74,6.894732679211389
0.52,0.76,7.066863085950787
0.52,0.78,7.315075009597733
0.52,0.8,7.685841457703318
0.52,0.82,8.168371928422964
0.52,0.84,8.734107717188392
0.52,0.86,9.38914256534793
0.52,0.88,10.140945590425796
0.52,0.9,10.996656383397564
0.52,0.92,11.95640231198465
0.52,0.94,13.023239115089115
0.52,0.96,14.19273578343741
0.52,0.98,15.475177151639782
0.52,1.0,16.858251494500617
0.52,1.02,18.292456566400308
0.52,1.04,19.802028554597207
0.52,1.06,21.415674358788827
0.52,1.08,23.14310587619265
0.52,1.1,24.97502855852752
0.52,1.12,26.890587527144195
0.52,1.14,28.882235018262264
0.52,1.16,30.948850257642775
0.52,1.18,33.09836014676026
0.52,1.2,35.324825642515805
0.52,1.22,37.629166725011196
0.52,1.24,39.99283978377914
0.52,1.26,42.42011909473127
0.52,1.28,44.92892837563793
0.52,1.3,47.5154997262833
0.52,1.32,50.17158944130043
0.52,1.34,52.87684497566053
0.52,1.36,55.63170299877416
0.52,1.38,58.45282055649467
0.52,1.4,61.33734381317787
0.52,1.42,64.27491771466397
0.52,1.44,67.2656212271322
0.52,1.46,70.30391003259405
0.52,1.48,73.37804829409217
0.52,1.5,76.49072733486695
0.52,1.52,79.65430210904387
0.52,1.54,82.8687235060013
0.52,1.56,86.12008519756174
0.52,1.58,89.40476595640735
0.52,1.6,92.73529264266384
0.52,1.62,96.12003055502345
0.52,1.64,99.55219297206699
0.52,1.66,103.01947362451021
0.52,1.68,106.51763912401111
0.52,1.7,110.04604726763394
0.52,1.72,113.59184882276318
0.52,1.74,117.14735781135427
0.52,1.76,120.72704219034216
0.52,1.78,124.34829720412911
0.52,1.8,127.99461287407358
0.52,1.82,131.64798626048275
0.52,1.84,135.32756729541182
0.52,1.86,139.053083464447
0.52,1.88,142.7944526960003
0.52,1.9,146.51733885968554
0.52,1.92,150.2436199656498
0.52,1.94,153.99235369754214
0.52,1.96,157.74807913450806
0.52,1.98,161.50125239035663
0.52,2.0,165.25149176463788
0.54,-2.0,166.60329978074031
0.54,-1.98,162.79866286722662
0.54,-1.96,159.0000486864162
0.54,-1.94,155.21660600082362
0.54,-1.92,151.4471733546738
0.54,-1.9,147.69841803061774
0.54,-1.88,143.97716476907863
0.54,-1.86,140.27624051629385
0.54,-1.84,136.59183584434282
0.54,-1.82,132.91297606790792
0.54,-1.8,129.25045413417638
0.54,-1.78,125.61395141290883
0.54,-1.76,122.00203701494414
0.54,-1.74,118.41856957697547
0.54,-1.72,114.86041030694277
0.54,-1.7,111.33540398501346
0.54,-1.68,107.82941995539643
0.54,-1.66,104.336073083623
0.54,-1.64,100.8654167726809
0.54,-1.62,97.44384879404714
0.54,-1.6,94.06354707520916
0.54,-1.58,90.74247900045083
0.54,-1.56,87.46244401683563
0.54,-1.54,84.22374996558113
0.54,-1.52,81.01179350435488
0.54,-1.5,77.80860498207157
0.54,-1.48,74.63451291470466
0.54,-1.46,71.50387682459633
0.54,-1.44,68.41971411965969
0.54,-1.42,65.4230593984787
0.54,-1.4,62.481109991386305
0.54,-1.38,59.60100314559847
0.54,-1.36,56.76684636080295
0.54,-1.34,53.99075502192761
0.54,-1.32,51.25859119827111
0.54,-1.3,48.5797103415595
0.54,-1.28,45.96170734689547
0.54,-1.26,43.431332477578046
0.54,-1.24,40.96376659889749
0.54,-1.22,38.57366596971121
0.54,-1.2,36.2372922320722
0.54,-1.18,33.98099689428497
0.54,-1.16,31.792364551609655
0.54,-1.14,29.690653318840493
0.54,-1.12,27.67446016092801
0.54,-1.1,25.766976664424273
0.54,-1.08,23.927357515037347
0.54,-1.06,22.18302252514386
0.54,-1.04,20.51530732813934
0.54,-1.02,18.93295074711836
0.54,-1.0,17.43360941485493
0.54,-0.98,16.01446928870495
0.54,-0.96,14.702818030981938
0.54,-0.94,13.49117420827704
0.54,-0.92,12.383942935542114
0.54,-0.9,11.369126078219928
0.54,-0.88,10.458864167909873
0.54,-0.86,9.649212051620882
0.54,-0.84,8.932036754248276
0.54,-0.82,8.32156462361896
0.54,-0.8,7.798054748455272
0.54,-0.78,7.378537235690958
0.54,-0.76,7.027633567092181
0.54,-0.74,6.775625738587747
0.54,-0.72,6.605277474474982
0.54,-0.7,6.515674064854898
0.54,-0.68,6.525919948769448
0.54,-0.66,6.63555465852937
0.54,-0.64,6.813311936597334
0.54,-0.62,7.094088119911326
0.54,-0.6,7.424167653572964
0.54,-0.58,7.805926093861766
0.54,-0.56,8.241145366866645
0.54,-0.54,8.768345802663761
0.54,-0.52,9.355952077400058
0.54,-0.5,10.003116181750416
0.54,-0.48,10.677888242869106
0.54,-0.46,11.393805900137137
0.54,-0.44,12.176545917254566
0.54,-0.42,12.975575352216723
0.54,-0.4,13.782879779614227
0.54,-0.38,14.605084278913768
0.54,-0.36,15.435527151753805
0.54,-0.34,16.262673554890394
0.54,-0.32,17.07863175061622
0.54,-0.3,17.879517954207977
0.54,-0.28,18.671969068279893
0.54,-0.26,19.431627029282414
0.54,-0.24,20.156186807427865
0.54,-0.22,20.837667026401064
0.54,-0.2,21.48962986786849
0.54,-0.18,22.098316035694324
0.54,-0.16,22.655627824332214
0.54,-0.14,23.143364342121796
0.54,-0.12,23.58042800516987
0.54,-0.1,23.955474265991285
0.54,-0.08,24.274484320718322
0.54,-0.06,24.516844693994106
0.54,-0.04,24.69697409941573
0.54,-0.02,24.807103607516773
0.54,-0.0,24.853861931716192
0.54,0.02,24.808526815084974
0.54,0.04,24.70090137403738
0.54,0.06,24.526340209343044
0.54,0.08,24.2884132255212
0.54,0.1,23.972996811544867
0.54,0.12,23.600994042634923
0.54,0.14,23.16819423759263
0.54,0.16,22.68059545445815
0.54,0.18,22.139472665197264
0.54,0.2,21.547516718764182
0.54,0.22,20.896844404438095
0.54,0.24,20.207562100700027
0.54,0.26,19.488605560850527
0.54,0.28,18.735655506462205
0.54,0.3,17.95475452704578
0.54,0.32,17.14725049999292
0.54,0.34,16.32308406840566
0.54,0.36,15.484641722408169
0.54,0.38,14.650889286839703
0.54,0.4,13.841240341126998
0.54,0.42,13.055079929454218
0.54,0.44,12.256930903664815
0.54,0.46,11.482484518269533
0.54,0.48,10.756569321440287
0.54,0.5,10.06456061934501
0.54,0.52,9.407911418161158
0.54,0.54,8.81921011273746
0.54,0.56,8.291623530020352
0.54,0.58,7.82430367669425
0.54,0.6,7.4059623209219385
0.54,0.62,7.076015002147275
0.54,0.64,6.816727360933994
0.54,0.66,6.655752556998118
0.54,0.68,6.560234068377101
0.54,0.7,6.556836561913339
0.54,0.72,6.610947871227946
0.54,0.74,6.745962472289168
0.54,0.76,6.98218011761563
0.54,0.78,7.310117604408998
0.54,0.8,7.748007389104136
0.54,0.82,8.29327192597589
0.54,0.84,8.911095444721056
0.54,0.86,9.617588733856241
0.54,0.88,10.415702098449316
0.54,0.9,11.331629059687522
0.54,0.92,12.336075517071793
0.54,0.94,13.443086118784114
0.54,0.96,14.65522033730827
0.54,0.98,15.989557648929921
0.54,1.0,17.398842262088046
0.54,1.02,18.884288645497417
0.54,1.04,20.425608838636272
0.54,1.06,22.076741427374085
0.54,1.08,23.821012179337764
0.54,1.1,25.671786525263993
0.54,1.12,27.6102309623112
0.54,1.14,29.63739158606974
0.54,1.16,31.722378900720543
0.54,1.18,33.89896548759452
0.54,1.2,36.14565467882333
0.54,1.22,38.46670455771542
0.54,1.24,40.84767002701746
0.54,1.26,43.299998534568324
0.54,1.28,45.82654799972098
0.54,1.3,48.4145315239572
0.54,1.32,51.07095514172101
0.54,1.34,53.788006532176745
0.54,1.36,56.5572242779361
0.54,1.38,59.395420046162705
0.54,1.4,62.29679541352657
0.54,1.42,65.25110404855968
0.54,1.44,68.24363368079851
0.54,1.46,71.2828199669283
0.54,1.48,74.36281827035869
0.54,1.5,77.48831928486764
0.54,1.52,80.65883809751594
0.54,1.54,83.86746526172121
0.54,1.56,87.11645438171398
0.54,1.58,90.40001052247553
0.54,1.6,93.73432851970502
0.54,1.62,97.11775291533746
0.54,1.64,100.54269960808186
0.54,1.66,104.00419628305019
0.54,1.68,107.49173359805249
0.54,1.7,111.01186047626707
0.54,1.72,114.54558922795027
0.54,1.74,118.09875117801822
0.54,1.76,121.67287361278333
0.54,1.78,125.28499971833773
0.54,1.8,128.9243370405461
0.54,1.82,132.57373035070447
0.54,1.84,136.25188181746603
0.54,1.86,139.97482544154124
0.54,1.88,143.72318913899758
0.54,1.9,147.46968049128725
0.54,1.92,151.20000098552447
0.54,1.94,154.95171215169972
0.54,1.96,158.70053625916862
0.54,1.98,162.44805338427366
0.54,2.0,166.1908995126976
0.56,-2.0,167.57
0.56,-1.98,163.76788127785065
0.56,-1.96,159.97232321771523
0.56,-1.94,156.19234865503375
0.56,-1.92,152.43
0.56,-1.9,148.69437642557872
0.56,-1.88,144.9843747586767
0.56,-1.86,141.29077989469369
0.56,-1.84,137.61
0.56,-1.82,133.93677641041805
0.56,-1.8,130.27883333117563
0.56,-1.78,126.64203056135912
0.56,-1.76,123.03
0.56,-1.74,119.45022318641078
0.56,-1.72,115.90082066700346
0.56,-1.7,112.37717790846582
0.56,-1.68,108.87
0.56,-1.66,105.37499849856005
0.56,-1.64,101.90402462691246
0.56,-1.62,98.46739747836479
0.56,-1.6,95.081
0.56,-1.58,91.75850825904467
0.56,-1.56,88.48408509719549
0.56,-1.54,85.24257283031278
0.56,-1.52,82.024
0.56,-1.5,78.81800048587202
0.56,-1.48,75.6344881853497
0.56,-1.46,72.50325010558062
0.56,-1.44,69.439
0.56,-1.42,66.43720058175701
0.56,-1.4,63.50134928738812
0.56,-1.38,60.615090701594596
0.56,-1.36,57.773
0.56,-1.34,54.98870735663222
0.56,-1.32,52.247075670927934
0.56,-1.3,49.54994536703663
0.56,-1.28,46.918
0.56,-1.26,44.35570048363234
0.56,-1.24,41.87095149914904
0.56,-1.22,39.46804061868841
0.56,-1.2,37.124
0.56,-1.18,34.84660594064407
0.56,-1.16,32.64685732290879
0.56,-1.14,30.512451349461223
0.56,-1.12,28.471
0.56,-1.1,26.51555805788434
0.56,-1.08,24.650500873754975
0.56,-1.06,22.88170056783545
0.56,-1.04,21.186
0.56,-1.02,19.570175118353003
0.56,-1.0,18.03466042746981
0.56,-0.98,16.586458838129474
0.56,-0.96,15.233
0.56,-0.94,13.973976602590971
0.56,-0.92,12.809895092301456
0.56,-0.9,11.740555888154365
0.56,-0.88,10.78
0.56,-0.86,9.914682307472136
0.56,-0.84,9.144326172391153
0.56,-0.82,8.469290952796769
0.56,-0.8,7.8908
0.56,-0.78,7.407980159380005
0.56,-0.76,7.006811654834721
0.56,-0.74,6.700590678300222
0.56,-0.72,6.4616
0.56,-0.7,6.288667924405785
0.56,-0.68,6.227314577369953
0.56,-0.66,6.268403237749508
0.56,-0.64,6.3769
0.56,-0.62,6.580276774686195
0.56,-0.6,6.852587649030405
0.56,-0.58,7.154289359127884
0.56,-0.56,7.5201
0.56,-0.54,7.962811775728838
0.56,-0.52,8.471347722371208
0.56,-0.5,9.037925544996568
0.56,-0.48,9.6446
0.56,-0.46,10.274416257365953
0.56,-0.44,10.959099994094226
0.56,-0.42,11.689856171903235
0.56,-0.4,12.412
0.56,-0.38,13.147760624882
0.56,-0.36,13.912625017582128
0.56,-0.34,14.67401943169392
0.56,-0.32,15.428
0.56,-0.3,16.18190212954051
0.56,-0.28,16.914279347796587
0.56,-0.26,17.61415949718785
0.56,-0.24,18.285
0.56,-0.22,18.916437806464906
0.56,-0.2,19.51651175864547
0.56,-0.18,20.087349227827964
0.56,-0.16,20.61
0.56,-0.14,21.076982265752218
0.56,-0.12,21.48769215823508
0.56,-0.1,21.838333381525526
0.56,-0.08,22.129
0.56,-0.06,22.359619292048112
0.56,-0.04,22.526282170571076
0.56,-0.02,22.625427351782246
0.56,-0.0,22.658
0.56,0.02,22.62540897220655
0.56,0.04,22.527877686611554
0.56,0.06,22.366119765225836
0.56,0.08,22.137
0.56,0.1,21.844666979347785
0.56,0.12,21.49776710158298
0.56,0.14,21.093360932006334
0.56,0.16,20.632
0.56,0.18,20.1194887350783
0.56,0.2,19.558835104941252
0.56,0.22,18.95258599759602
0.56,0.24,18.313
0.56,0.26,17.64468175588788
0.56,0.28,16.947366982248283
0.56,0.3,16.228873699731018
0.56,0.32,15.49
0.56,0.34,14.730771392217784
0.56,0.36,13.96596188510065
0.56,0.38,13.2025311195429
0.56,0.4,12.45
0.56,0.42,11.72491419937911
0.56,0.44,11.009971057999053
0.56,0.46,10.32083801449111
0.56,0.48,9.6814
0.56,0.5,9.077044911730585
0.56,0.52,8.513217918472305
0.56,0.54,8.001979084804022
0.56,0.56,7.5472
0.56,0.58,7.153207521497642
0.56,0.6,6.824177181112286
0.56,0.62,6.5636981885364545
0.56,0.64,6.3912
0.56,0.66,6.298089116797853
0.56,0.68,6.263215184461153
0.56,0.7,6.3183301974636645
0.56,0.72,6.453
0.56,0.74,6.659320172191696
0.56,0.76,6.963570408795826
0.56,0.78,7.361304550621047
0.56,0.8,7.8653
0.56,0.82,8.463008671662891
0.56,0.84,9.134633538225318
0.56,0.86,9.886900198658699
0.56,0.88,10.736
0.56,0.9,11.69830801457728
0.56,0.92,12.750818467819048
0.56,0.94,13.900548089005122
0.56,0.96,15.163
0.56,0.98,16.519627679968877
0.56,1.0,17.961604245652126
0.56,1.02,19.483958224771886
0.56,1.04,21.084
0.56,1.06,22.767588370161672
0.56,1.08,24.536523162955785
0.56,1.1,26.40523321597782
0.56,1.12,28.371
0.56,1.14,30.41812086979316
0.56,1.16,32.53823267409019
0.56,1.18,34.735002811633414
0.56,1.2,37.005
0.56,1.22,39.339103834269984
0.56,1.24,41.74875905922871
0.56,1.26,44.22381972712621
0.56,1.28,46.76
0.56,1.3,49.36016356148327
0.56,1.32,52.01434705268974
0.56,1.34,54.73532194001771
0.56,1.36,57.53
0.56,1.38,60.38762075793945
0.56,1.4,63.30280579366416
0.56,1.42,66.26225323456818
0.56,1.44,69.255
0.56,1.46,72.2926614311188
0.56,1.48,75.38497846784942
0.56,1.5,78.5217034044041
0.56,1.52,81.697
0.56,1.54,84.90618912916123
0.56,1.56,88.15216620996623
0.56,1.58,91.44004311489294
0.56,1.6,94.774
0.56,1.62,98.1542908804602
0.56,1.64,101.56861972077057
0.56,1.66,105.01757830046662
0.56,1.68,108.5
0.56,1.7,112.00223011812739
0.56,1.72,115.5323417729051
0.56,1.74,119.08465888923777
0.56,1.76,122.66
0.56,1.78,126.26532775816209
0.56,1.8,129.8942379977165
0.56,1.82,133.5495569187059
0.56,1.84,137.23
0.56,1.86,140.9438163396009
0.56,1.88,144.67977336564098
0.56,1.9,148.4278520052791
0.56,1.92,152.1821520254291
0.56,1.94,155.93012256429319
0.56,1.96,159.6766048420929
0.56,1.98,163.42048639688366
0.56,2.0,167.16
0.58,-2.0,168.54777483184535
0.58,-1.98,164.7550481183364
0.58,-1.96,160.9674691802436
0.58,-1.94,157.195885741841
0.58,-1.92,153.4440325810724
0.58,-1.9,149.72192430994681
0.58,-1.88,146.0158658057693
0.58,-1.86,142.32789014547328
0.58,-1.84,138.6544065326469
0.58,-1.82,134.988261784466
0.58,-1.8,131.33394657016248
0.58,-1.78,127.70095785139311
0.58,-1.76,124.09019674596811
0.58,-1.74,120.51887414726768
0.58,-1.72,116.97075260649157
0.58,-1.7,113.44463507983471
0.58,-1.68,109.93711192838101
0.58,-1.66,106.44461040809382
0.58,-1.64,102.98470810425793
0.58,-1.62,99.53687574925844
0.58,-1.6,96.14372421805591
0.58,-1.58,92.81915051759262
0.58,-1.56,89.54978791502442
0.58,-1.54,86.28212568973541
0.58,-1.52,83.05668220587235
0.58,-1.5,79.84761741543599
0.58,-1.48,76.67559322083777
0.58,-1.46,73.55849737894845
0.58,-1.44,70.49650371348406
0.58,-1.42,67.50454972833361
0.58,-1.4,64.56304794840474
0.58,-1.38,61.66886731095618
0.58,-1.36,58.816728411997325
0.58,-1.34,56.02212018357192
0.58,-1.32,53.27163197449285
0.58,-1.3,50.564096826015046
0.58,-1.28,47.91232751670074
0.58,-1.26,45.34085889306066
0.58,-1.24,42.84105625527594
0.58,-1.22,40.42746457604231
0.58,-1.2,38.069110454082924
0.58,-1.18,35.78504359132719
0.58,-1.16,33.56402031374606
0.58,-1.14,31.3954369137857
0.58,-1.12,29.31355373375314
0.58,-1.1,27.331683687313777
0.58,-1.08,25.425841073025772
0.58,-1.06,23.623952723143628
0.58,-1.04,21.905429452192163
0.58,-1.02,20.261298937634056
0.58,-1.0,18.685590368754852
0.58,-0.98,17.189119008774895
0.58,-0.96,15.797447681019273
0.58,-0.94,14.494639799686425
0.58,-0.92,13.278428783283102
0.58,-0.9,12.166052591049459
0.58,-0.88,11.146469786808604
0.58,-0.86,10.231510214713774
0.58,-0.84,9.402375223669496
0.58,-0.82,8.672505566451633
0.58,-0.8,8.029069999038597
0.58,-0.78,7.487248591620531
0.58,-0.76,7.034675349753761
0.58,-0.74,6.673101323814212
0.58,-0.72,6.348296441256893
0.58,-0.7,6.140567720248794
0.58,-0.68,6.001561680536231
0.58,-0.66,5.979909731759818
0.58,-0.64,6.001283025756502
0.58,-0.62,6.142543311272795
0.58,-0.6,6.336933216296686
0.58,-0.58,6.564458995987815
0.58,-0.56,6.866250573919293
0.58,-0.54,7.2444092798072
0.58,-0.52,7.674164412537873
0.58,-0.5,8.144923385059043
0.58,-0.48,8.668434807737363
0.58,-0.46,9.23388192310988
0.58,-0.44,9.823558780910783
0.58,-0.42,10.467963104533679
0.58,-0.4,11.097972815545392
0.58,-0.38,11.753656086892235
0.58,-0.36,12.449565054225156
0.58,-0.34,13.147803540837266
0.58,-0.32,13.835625533027056
0.58,-0.3,14.534927805869616
0.58,-0.28,15.21289648906226
0.58,-0.26,15.839404195819139
0.58,-0.24,16.448960750786338
0.58,-0.22,17.043495147079334
0.58,-0.2,17.600683188500444
0.58,-0.18,18.130521571729545
0.58,-0.16,18.61235388641757
0.58,-0.14,19.042968618830066
0.58,-0.12,19.42965979322209
0.58,-0.1,19.758231031455942
0.58,-0.08,20.028793045383008
0.58,-0.06,20.241026991997177
0.58,-0.04,20.395297294473348
0.58,-0.02,20.484532099646504
0.58,-0.0,20.508056803247904
0.58,0.02,20.484100552723156
0.58,0.04,20.396219853026683
0.58,0.06,20.24450564787993
0.58,0.08,20.033617638587373
0.58,0.1,19.764857519078628
0.58,0.12,19.446157259620154
0.58,0.14,19.065419123904267
0.58,0.16,18.631370911666643
0.58,0.18,18.148546039724685
0.58,0.2,17.615077684406614
0.58,0.22,17.065248989336016
0.58,0.24,16.47556502749712
0.58,0.26,15.865044651556447
0.58,0.28,15.222684769634286
0.58,0.3,14.565918794984896
0.58,0.32,13.884404881515907
0.58,0.34,13.205980509300751
0.58,0.36,12.509847691597034
0.58,0.38,11.81268414629755
0.58,0.4,11.12473697871287
0.58,0.42,10.468191914932293
0.58,0.44,9.825841429973973
0.58,0.46,9.22789954997326
0.58,0.48,8.656575686903935
0.58,0.5,8.138083335015555
0.58,0.52,7.662974297458815
0.58,0.54,7.236921593028732
0.58,0.56,6.861467809489035
0.58,0.58,6.547320509161659
0.58,0.6,6.293334620237226
0.58,0.62,6.126422795388364
0.58,0.64,6.0237233562128925
0.58,0.66,5.992407255380342
0.58,0.68,6.019207898167478
0.58,0.7,6.144327907818948
0.58,0.72,6.335062869543516
0.58,0.74,6.6251411852441695
0.58,0.76,7.01767588846852
0.58,0.78,7.482505082016496
0.58,0.8,8.041297106103231
0.58,0.82,8.68770782847995
0.58,0.84,9.407232030084346
0.58,0.86,10.214683438298065
0.58,0.88,11.10949439502586
0.58,0.9,12.112908181580487
0.58,0.92,13.215702816488413
0.58,0.94,14.41753897683014
0.58,0.96,15.707357214261204
0.58,0.98,17.110699162476926
0.58,1.0,18.583256731502775
0.58,1.02,20.1404073571504
0.58,1.04,21.771335073440714
0.58,1.06,23.50533442294821
0.58,1.08,25.305141945281402
0.58,1.1,27.204424298804348
0.58,1.12,29.183278599054024
0.58,1.14,31.26150800543904
0.58,1.16,33.40518044958667
0.58,1.18,35.6267229384944
0.58,1.2,37.91307845738806
0.58,1.22,40.27268104696347
0.58,1.24,42.69277914470569
0.58,1.26,45.17214057111349
0.58,1.28,47.72360315180978
0.58,1.3,50.34159825064146
0.58,1.32,53.031265045180966
0.58,1.34,55.77276274607656
0.58,1.36,58.55816254478325
0.58,1.38,61.43690492599919
0.58,1.4,64.3581054071735
0.58,1.42,67.31489743103718
0.58,1.44,70.2919552130653
0.58,1.46,73.3331795166779
0.58,1.48,76.43244710612862
0.58,1.5,79.58458726197838
0.58,1.52,82.76933896200518
0.58,1.54,85.98376737760567
0.58,1.56,89.23133098458499
0.58,1.58,92.51860502930504
0.58,1.6,95.84882967145255
0.58,1.62,99.22261590590338
0.58,1.64,102.63106558858793
0.58,1.66,106.075025155653
0.58,1.68,109.53983974517635
0.58,1.7,113.04323278813716
0.58,1.72,116.56723931916392
0.58,1.74,120.12666967040762
0.58,1.76,123.70295595744692
0.58,1.78,127.311903814162
0.58,1.8,130.93394345135596
0.58,1.82,134.59276256340002
0.58,1.84,138.2674550135127
0.58,1.86,141.97209048541862
0.58,1.88,145.6907589934313
0.58,1.9,149.43744231466795
0.58,1.92,153.18319898195415
0.58,1.94,156.92943522471316
0.58,1.96,160.67386152502465
0.58,1.98,164.41620445566684
0.58,2.0,168.15251329531884
0.6,-2.0,169.54325703185458
0.6,-1.98,165.76544385606405
0.6,-1.96,161.99373069613648
0.6,-1.94,158.23388395641373
0.6,-1.92,154.49443287961492
0.6,-1.9,150.7764369940801
0.6,-1.88,147.0761152285175
0.6,-1.86,143.39542910810127
0.6,-1.84,139.72797068130484
0.6,-1.82,136.0662468234975
0.6,-1.8,132.4144052565828
0.6,-1.78,128.78707820808214
0.6,-1.76,125.18956435610555
0.6,-1.74,121.61820964569377
0.6,-1.72,118.07051492036595
0.6,-1.7,114.54301291995478
0.6,-1.68,111.0358775374275
0.6,-1.66,107.55624944947442
0.6,-1.64,104.09766942577062
0.6,-1.62,100.65132028361032
0.6,-1.6,97.25037884289789
0.6,-1.58,93.9260872344722
0.6,-1.56,90.64555407995189
0.6,-1.54,87.37100885634455
0.6,-1.52,84.12369872500707
0.6,-1.5,80.91969888546582
0.6,-1.48,77.76231886641715
0.6,-1.46,74.65617997162654
0.6,-1.44,71.60104038201837
0.6,-1.42,68.60554950871315
0.6,-1.4,65.65942342206078
0.6,-1.38,62.75367771788078
0.6,-1.36,59.89268596582412
0.6,-1.34,57.079333882429566
0.6,-1.32,54.317161883442076
0.6,-1.3,51.59946493655239
0.6,-1.28,48.939530630959304
0.6,-1.26,46.36214255824229
0.6,-1.24,43.862553369962264
0.6,-1.22,41.42541904050094
0.6,-1.2,39.06164537870263
0.6,-1.18,36.77309938166353
0.6,-1.16,34.52575212189809
0.6,-1.14,32.32173400817855
